709451508,0,63,F,1,ensino medio,casado,na,blue,6,1,12766.51,1191.85,28
709204158,0,36,F,2,doutorado,solteiro,menos que $40K,blue,5,2,3438.25,2331.12,56
713182458,0,53,M,4,ensino medio,casado,$80K - $120K,blue,3,1,16692.34,1288.19,29
710624658,0,36,F,2,sem educacao formal,casado,menos que $40K,blue,4,2,4066.94,3040.25,56
716355783,0,36,M,3,na,casado,$60K - $80K,blue,5,2,13080.98,1999.91,44
716793108,0,26,M,0,graduacao,solteiro,menos que $40K,blue,4,1,1934.9,2334.74,61
716162583,0,45,F,0,na,solteiro,menos que $40K,blue,6,2,3230.71,1931.91,57
714051033,0,55,F,0,mestrado,casado,menos que $40K,blue,6,2,3615.15,1967.8,40
715007583,0,61,F,0,na,na,na,blue,4,2,1801.66,3193.65,62
719139558,0,26,M,0,sem educacao formal,solteiro,menos que $40K,blue,4,3,2665.82,2514.95,64
794632308,0,40,M,4,mestrado,casado,$60K - $80K,silver,5,3,28822.66,1504.69,35
770662383,0,38,M,2,mestrado,solteiro,$40K - $60K,blue,6,3,14632.67,1399.53,36
714787383,0,32,F,0,graduacao,casado,na,blue,5,3,6715.89,1731.89,41
714700158,0,53,M,2,na,casado,$60K - $80K,blue,3,2,6658.42,1309.16,40
710581758,0,52,F,2,mestrado,solteiro,$40K - $60K,blue,6,2,3360.65,1309.74,30
720497958,0,29,M,1,mestrado,casado,$80K - $120K,blue,5,3,14853.41,1800.26,41
720920058,0,38,M,2,mestrado,casado,$60K - $80K,blue,3,3,4800.74,2935.61,62
710872233,0,27,M,0,na,solteiro,$40K - $60K,blue,5,1,4610.02,2280.76,49
709855608,0,46,F,4,ensino medio,casado,menos que $40K,blue,3,3,1438.92,1114.67,33
815484783,0,57,M,0,sem educacao formal,solteiro,$60K - $80K,blue,6,4,8377.06,1797.38,44
771602883,0,42,M,3,ensino medio,solteiro,$80K - $120K,blue,4,5,4147.34,1776.16,44
755953308,0,62,F,0,doutorado,casado,$40K - $60K,blue,6,1,2644.77,1194.86,30
758408883,0,37,F,1,mestrado,na,$40K - $60K,blue,5,3,13355.25,1921.18,37
717940008,0,57,F,2,na,divorciado,$40K - $60K,blue,5,2,3251.28,3228.93,67
720917808,0,35,M,2,ensino medio,solteiro,$40K - $60K,blue,5,3,2100.85,2623.59,74
812801958,0,55,F,1,na,casado,menos que $40K,blue,5,3,3566.53,2425.78,54
714997683,0,56,F,4,mestrado,casado,na,blue,5,1,14915.05,1388.72,35
709379283,0,39,M,2,mestrado,casado,$60K - $80K,blue,3,1,13003.16,1697.98,40
711840408,0,64,M,0,graduacao,casado,menos que $40K,blue,5,3,2492.68,1375.99,30
785328408,0,37,F,4,mestrado,casado,menos que $40K,blue,5,2,1759.0,2013.06,41
719873808,0,34,M,1,graduacao,casado,$60K - $80K,blue,3,2,5510.53,1995.81,53
715528983,0,46,M,5,sem educacao formal,divorciado,$60K - $80K,blue,3,1,17196.5,1466.68,41
720254883,0,65,F,0,ensino medio,casado,$40K - $60K,blue,6,1,5877.84,2494.12,58
811980858,0,36,M,0,mestrado,casado,$60K - $80K,blue,5,1,7667.93,1501.38,35
711330408,0,35,F,2,graduacao,casado,$40K - $60K,blue,4,1,2939.95,2077.86,47
718465458,0,49,M,1,na,solteiro,$80K - $120K,blue,6,1,5898.31,1002.17,21
710616183,0,46,F,3,sem educacao formal,solteiro,na,blue,5,3,19995.18,1879.31,34
714580158,0,26,M,0,doutorado,casado,$40K - $60K,blue,6,1,2773.19,3567.1,73
710798883,0,52,M,3,mestrado,solteiro,$60K - $80K,blue,4,2,3323.65,1599.67,47
720511608,0,38,F,0,mestrado,casado,na,blue,5,3,16049.1,1989.74,33
708913233,0,37,M,1,ensino medio,casado,$40K - $60K,blue,3,4,3601.41,1802.98,34
788038383,0,33,F,3,mestrado,casado,menos que $40K,blue,3,2,2307.86,2440.35,48
719905908,0,59,M,1,sem educacao formal,casado,$60K - $80K,blue,4,3,3742.88,1505.2,31
807044958,0,34,M,3,ensino medio,casado,$40K - $60K,blue,6,3,2937.13,2171.09,45
719514783,0,39,F,3,doutorado,na,na,blue,6,1,3209.06,1292.82,37
787643658,0,59,M,0,mestrado,casado,$60K - $80K,blue,6,1,12554.79,1422.99,30
779138883,0,50,M,1,mestrado,casado,$60K - $80K,blue,6,3,4702.83,1673.33,44
708173433,0,26,F,1,na,solteiro,$40K - $60K,blue,4,2,5645.36,2482.77,57
778401033,0,32,M,0,ensino medio,casado,$60K - $80K,blue,3,3,14308.78,1659.25,39
818375733,1,51,F,2,graduacao,casado,$40K - $60K,blue,3,1,4882.12,1544.54,44
711048783,0,41,M,4,doutorado,casado,$80K - $120K,blue,3,3,33405.7,1345.71,34
721415658,0,39,F,1,mestrado,casado,$40K - $60K,blue,3,1,2700.82,2901.85,59
717961458,0,49,F,2,sem educacao formal,solteiro,menos que $40K,blue,5,1,2934.58,3396.59,64
718563483,0,30,M,2,na,divorciado,$120K +,blue,3,2,1548.49,2611.47,64
717128283,0,40,F,3,ensino medio,na,menos que $40K,blue,5,2,5525.66,2305.67,33
718068933,0,36,F,3,sem educacao formal,solteiro,menos que $40K,blue,5,2,5750.25,2155.32,61
718623783,0,56,M,2,graduacao,casado,$120K +,blue,6,3,27157.68,1535.59,38
716565258,0,37,M,3,doutorado,solteiro,$80K - $120K,blue,5,2,12830.84,2526.38,54
712505658,0,51,F,4,na,solteiro,menos que $40K,blue,3,1,5530.92,1766.34,45
792565908,0,36,F,2,sem educacao formal,solteiro,menos que $40K,blue,6,2,2684.7,2346.98,51
709267308,0,62,M,1,mestrado,casado,$80K - $120K,blue,3,1,2437.14,1651.48,32
710035008,0,31,F,0,sem educacao formal,solteiro,menos que $40K,blue,3,2,3827.37,2491.11,64
790082508,0,42,M,4,ensino medio,solteiro,$120K +,blue,5,2,34516.2,2935.25,65
716866308,0,38,M,2,ensino medio,casado,$60K - $80K,blue,6,3,5940.31,1872.82,34
709707033,1,45,M,3,mestrado,solteiro,$60K - $80K,blue,2,3,13162.0,1424.3,38
718346658,0,50,F,2,mestrado,casado,menos que $40K,blue,3,2,1963.26,1861.53,51
824157858,0,58,M,3,mestrado,casado,$80K - $120K,blue,4,3,18713.18,1524.16,42
709735008,0,35,M,2,ensino medio,casado,$80K - $120K,blue,3,1,3023.41,1920.35,34
814593858,0,58,M,3,ensino medio,solteiro,$120K +,blue,4,1,6103.58,1468.84,34
718416858,0,42,M,5,mestrado,casado,$60K - $80K,blue,3,3,10607.71,1903.4,40
710307933,0,32,F,0,graduacao,solteiro,menos que $40K,blue,3,3,2917.11,2471.98,60
715870758,0,35,M,4,mestrado,casado,$120K +,blue,4,3,34516.84,2350.74,55
713819283,0,51,M,1,sem educacao formal,casado,$80K - $120K,blue,6,2,25197.72,3002.82,58
710424408,0,63,M,2,mestrado,casado,menos que $40K,blue,5,2,2743.85,1210.73,25
709493283,0,42,M,2,na,solteiro,$120K +,blue,5,2,4111.09,1289.06,36
712489158,0,36,F,0,sem educacao formal,solteiro,na,blue,5,3,3667.71,2781.74,59
719013108,0,42,M,3,mestrado,divorciado,$40K - $60K,blue,4,2,3178.47,4605.89,86
721178583,1,37,F,3,mestrado,na,na,blue,2,3,5674.66,1096.12,29
717769008,0,38,M,2,mestrado,casado,$80K - $120K,blue,5,3,11444.96,2493.88,44
709986633,0,29,M,1,ensino medio,casado,$40K - $60K,blue,3,1,1438.77,2144.07,41
721062408,0,54,M,2,sem educacao formal,divorciado,$40K - $60K,blue,4,3,6387.92,1294.63,26
771349458,0,33,M,2,mestrado,casado,$40K - $60K,blue,4,3,5657.64,1914.68,46
780557658,0,63,F,0,sem educacao formal,casado,na,blue,5,3,11827.16,1395.43,37
771441558,0,49,M,2,doutorado,casado,$60K - $80K,blue,5,3,2608.29,2073.75,47
756409758,0,44,F,2,mestrado,casado,menos que $40K,blue,4,5,3203.09,1433.09,38
720009558,0,33,F,2,graduacao,solteiro,na,gold,3,1,34516.94,2574.8,72
778885158,0,57,M,3,sem educacao formal,casado,$80K - $120K,blue,5,3,2472.5,1392.71,33
715543908,0,52,F,3,sem educacao formal,casado,menos que $40K,blue,4,3,2147.86,1352.4,37
717591483,0,52,F,3,mestrado,solteiro,menos que $40K,blue,4,1,3416.32,1924.35,48
715042608,0,39,F,2,doutorado,casado,na,blue,5,2,8058.18,2742.26,42
755959683,0,50,F,5,na,na,na,blue,5,1,3410.15,1296.18,31
715367058,0,43,M,3,graduacao,na,$60K - $80K,blue,5,2,19044.48,1780.51,44
714573258,0,36,M,2,doutorado,solteiro,$60K - $80K,blue,4,2,1606.22,2229.16,45
712281183,0,55,M,4,mestrado,casado,$120K +,blue,4,2,24336.04,1425.81,33
717670758,0,30,F,1,mestrado,solteiro,menos que $40K,blue,5,2,5030.34,2523.89,71
720666333,0,36,M,3,na,casado,$120K +,blue,6,3,24577.32,1897.05,39
771556308,0,26,F,0,ensino medio,solteiro,menos que $40K,blue,6,3,3517.79,2255.42,48
708931908,0,48,M,3,ensino medio,solteiro,$40K - $60K,blue,3,2,7400.52,1568.23,51
718894233,0,53,F,2,mestrado,casado,$40K - $60K,blue,6,2,2956.66,2116.76,63
771544533,1,42,F,5,ensino medio,casado,na,blue,3,1,3578.09,1015.84,36
708927108,1,53,M,2,mestrado,casado,$120K +,blue,1,3,12778.67,1133.98,28
717831783,0,58,F,2,sem educacao formal,casado,menos que $40K,blue,3,3,1942.91,1371.13,38
709288383,0,32,M,2,mestrado,divorciado,$80K - $120K,blue,5,1,29961.12,2337.53,69
710813733,0,48,M,4,sem educacao formal,casado,$60K - $80K,silver,5,3,33791.63,1546.74,41
721084833,0,48,M,5,ensino medio,casado,$40K - $60K,silver,5,0,17657.32,1682.03,39
711258108,0,54,M,1,graduacao,casado,$120K +,blue,4,3,2821.37,1419.92,36
710149008,0,59,M,0,ensino medio,casado,menos que $40K,blue,6,3,1479.86,2139.13,70
711902058,0,35,M,2,mestrado,casado,$60K - $80K,blue,3,3,1438.69,2492.96,55
716757033,0,37,M,4,doutorado,casado,$40K - $60K,blue,5,1,6859.79,3045.29,56
712688433,0,36,M,3,ensino medio,divorciado,$120K +,blue,3,2,3404.86,2406.52,65
713203908,0,26,M,0,sem educacao formal,solteiro,$40K - $60K,blue,4,1,2158.74,1833.43,27
711772008,1,35,F,3,mestrado,solteiro,menos que $40K,blue,1,2,1890.92,1484.0,36
708799983,1,40,M,1,doutorado,casado,$60K - $80K,blue,6,3,18386.78,1698.03,43
778882758,0,55,F,2,na,casado,na,blue,5,5,3602.91,1935.01,47
709157133,0,39,M,1,na,divorciado,$80K - $120K,blue,6,1,3766.36,1514.18,51
741344808,0,39,F,2,mestrado,casado,menos que $40K,blue,4,2,5634.08,2905.01,63
739692933,0,46,F,2,na,solteiro,$40K - $60K,blue,4,2,3126.95,1638.71,41
766429908,0,49,M,2,ensino medio,na,$60K - $80K,blue,6,1,3017.87,1640.0,37
802087683,0,32,M,0,doutorado,casado,$60K - $80K,blue,6,2,5478.9,2456.49,55
712491108,0,35,M,1,doutorado,casado,$80K - $120K,blue,6,3,13046.31,2601.73,52
714767508,0,39,M,2,mestrado,casado,$40K - $60K,blue,5,3,8687.84,2279.63,33
720376008,0,53,F,2,mestrado,casado,menos que $40K,blue,6,2,6174.59,2043.04,52
779126658,0,26,F,0,mestrado,solteiro,$40K - $60K,blue,5,1,5655.11,2312.05,61
793222008,0,32,M,0,ensino medio,casado,$60K - $80K,blue,5,2,5397.26,2056.22,49
720812433,0,54,M,2,graduacao,casado,$120K +,blue,6,1,28465.71,1693.62,37
717623583,0,36,F,3,ensino medio,casado,menos que $40K,blue,4,2,3444.23,2668.73,51
708878508,0,45,F,3,ensino medio,casado,menos que $40K,blue,4,1,2104.54,1732.98,35
710043408,0,49,M,3,mestrado,casado,$80K - $120K,blue,4,1,15610.63,1916.38,58
789079758,0,44,M,4,doutorado,na,$120K +,blue,3,2,34516.72,1531.87,48
721311333,0,32,M,1,ensino medio,casado,na,blue,3,1,16912.16,2413.12,41
710749458,0,64,F,0,doutorado,casado,menos que $40K,blue,4,1,5462.58,1523.29,35
778275783,0,37,F,2,na,na,menos que $40K,blue,5,1,2868.61,2909.67,64
799498158,0,31,M,1,doutorado,casado,$60K - $80K,blue,5,1,2685.38,1642.8,36
716334258,0,49,F,3,sem educacao formal,divorciado,$40K - $60K,blue,5,1,5238.75,1834.91,43
716075208,0,32,F,3,ensino medio,casado,menos que $40K,blue,4,2,4561.26,1874.79,38
780276258,0,53,M,2,ensino medio,casado,$120K +,blue,3,2,13091.34,1452.3,37
789282333,0,62,F,0,mestrado,casado,na,blue,3,3,10826.03,1355.34,34
811571733,0,26,F,0,na,solteiro,na,blue,4,2,2600.79,2625.13,45
709429533,0,49,F,5,mestrado,divorciado,na,blue,6,3,2561.82,2047.34,41
715247508,0,30,F,1,mestrado,casado,menos que $40K,blue,3,2,7087.76,1712.19,37
718784358,0,34,M,4,sem educacao formal,solteiro,$120K +,blue,6,3,34516.92,1969.02,46
751450008,0,41,M,1,doutorado,solteiro,$40K - $60K,blue,3,2,10266.22,1720.76,42
719227233,0,27,F,1,na,solteiro,menos que $40K,blue,3,3,1553.57,1954.7,43
711050058,0,33,F,2,sem educacao formal,casado,$40K - $60K,blue,4,2,6732.14,1644.59,45
779040408,0,56,M,2,ensino medio,casado,$120K +,blue,3,1,12181.02,1478.63,33
714024858,0,36,M,3,ensino medio,casado,$80K - $120K,blue,3,1,7056.02,1739.18,35
789849108,0,35,M,1,mestrado,solteiro,$60K - $80K,blue,6,1,14365.11,2290.68,62
710391258,0,27,M,0,mestrado,casado,$40K - $60K,blue,3,2,11473.67,2147.86,41
718830183,0,46,M,1,ensino medio,solteiro,$60K - $80K,blue,5,2,23996.22,1339.67,29
779696883,0,48,M,2,mestrado,divorciado,$60K - $80K,blue,4,2,2998.06,1825.71,31
719249733,0,54,M,1,na,solteiro,$80K - $120K,blue,6,2,30011.05,1676.39,41
737971833,0,38,M,1,mestrado,casado,$60K - $80K,blue,6,3,2405.25,2503.86,40
772468983,0,36,M,1,doutorado,casado,$80K - $120K,blue,3,4,21927.74,1946.23,37
710990283,0,56,M,1,ensino medio,casado,$80K - $120K,blue,4,1,3906.48,1839.32,33
808750458,0,32,M,1,doutorado,solteiro,$60K - $80K,blue,5,3,10029.76,2192.95,58
719692983,0,36,M,2,doutorado,casado,$60K - $80K,blue,3,3,4934.08,2747.53,42
719125158,0,35,F,2,ensino medio,solteiro,menos que $40K,silver,5,2,13882.37,2685.96,71
787509408,0,26,M,0,graduacao,solteiro,na,blue,6,3,2347.19,2595.87,56
719206308,0,32,M,1,ensino medio,casado,$60K - $80K,blue,4,2,4116.03,1657.02,38
717141858,0,56,F,2,ensino medio,solteiro,$40K - $60K,blue,4,1,13904.9,3151.07,67
713172408,0,54,M,1,na,casado,$80K - $120K,blue,4,2,32558.09,1440.52,37
720314583,0,54,M,2,na,casado,$80K - $120K,blue,4,1,12902.35,1273.89,33
708347583,0,37,F,4,sem educacao formal,casado,menos que $40K,blue,4,1,2509.6,1804.33,38
711006783,0,38,F,1,mestrado,solteiro,menos que $40K,blue,3,3,2484.92,1200.24,28
718274283,0,35,M,3,graduacao,solteiro,$60K - $80K,blue,5,1,2780.21,2469.92,67
803977008,0,39,M,2,na,casado,$60K - $80K,blue,6,2,5220.0,1715.65,35
715216908,0,48,M,4,doutorado,solteiro,$80K - $120K,blue,6,3,18102.23,1486.29,32
779611008,0,29,M,0,mestrado,casado,$40K - $60K,blue,4,3,4532.26,1885.86,55
811467708,0,33,M,2,mestrado,casado,$80K - $120K,blue,4,2,22399.73,2390.07,62
812597508,0,39,F,1,ensino medio,casado,$40K - $60K,blue,6,5,4489.07,2154.0,58
718651083,0,35,F,2,mestrado,solteiro,na,blue,4,1,10329.45,2461.03,68
708577308,0,43,F,1,na,divorciado,menos que $40K,blue,4,2,2637.64,1569.27,39
813990483,0,27,F,0,ensino medio,casado,menos que $40K,blue,4,1,1864.44,1662.33,32
816319008,0,52,F,2,mestrado,solteiro,na,blue,6,3,13276.99,1901.88,33
789627258,0,31,M,1,mestrado,solteiro,$40K - $60K,blue,5,3,1935.01,2498.0,60
713346558,0,45,M,4,mestrado,divorciado,$60K - $80K,blue,5,2,6784.5,1900.69,28
708744933,0,35,M,2,ensino medio,casado,$60K - $80K,blue,4,2,19127.55,1859.99,33
708828258,0,55,M,2,graduacao,casado,$120K +,blue,5,2,32641.42,1327.6,30
713511108,0,61,M,1,sem educacao formal,casado,$40K - $60K,blue,5,3,1438.53,1397.15,43
710208633,0,37,F,1,mestrado,casado,menos que $40K,blue,5,2,2417.84,1773.46,42
824165658,0,38,M,2,na,casado,$80K - $120K,blue,4,1,19259.04,1388.25,27
826513233,0,54,F,3,na,casado,menos que $40K,blue,6,2,3796.93,2069.36,54
788789658,0,40,M,5,na,na,$80K - $120K,blue,6,1,4042.54,1471.73,37
717837858,0,47,M,5,graduacao,casado,$120K +,blue,3,1,17603.6,2902.02,64
709382958,0,55,F,2,mestrado,casado,$40K - $60K,blue,6,1,2894.91,1017.02,25
716253858,0,37,M,5,doutorado,casado,$80K - $120K,blue,2,1,16730.87,1740.91,43
713725683,0,36,F,0,graduacao,solteiro,menos que $40K,blue,6,3,3282.08,2614.79,79
710364258,0,53,F,2,sem educacao formal,casado,na,blue,4,2,15815.29,2135.11,48
816033783,0,26,M,0,ensino medio,solteiro,$60K - $80K,blue,6,2,1672.24,2099.6,34
715065483,0,45,F,3,mestrado,divorciado,menos que $40K,blue,4,3,8121.57,1914.59,45
718751133,0,36,F,2,na,casado,menos que $40K,blue,4,1,3182.83,1670.28,30
713983308,0,60,M,0,doutorado,casado,$60K - $80K,blue,5,1,3182.92,1233.67,35
718418958,1,30,M,1,doutorado,divorciado,menos que $40K,blue,6,2,5061.81,1309.5,38
779367858,0,39,M,4,ensino medio,casado,$60K - $80K,blue,5,3,6224.33,3014.44,58
711285633,0,33,F,0,na,solteiro,na,blue,6,1,2735.72,3306.87,71
714974658,0,48,F,4,graduacao,casado,menos que $40K,blue,6,1,2464.74,1219.64,35
716374308,0,39,M,3,mestrado,casado,$60K - $80K,blue,4,3,3477.78,1897.23,50
713416233,0,38,M,2,mestrado,casado,$80K - $120K,blue,5,2,3242.02,1841.05,46
797643708,0,47,M,1,ensino medio,casado,$120K +,blue,3,1,27858.84,1772.4,53
808292958,0,26,M,0,mestrado,solteiro,menos que $40K,blue,6,2,1438.79,2546.19,40
719831958,0,49,M,3,graduacao,solteiro,$120K +,blue,5,2,34516.02,1793.72,44
708860358,0,38,M,3,ensino medio,casado,$80K - $120K,blue,4,2,6361.58,1499.76,31
717385983,0,30,M,0,mestrado,casado,menos que $40K,blue,6,6,2490.71,1645.3,30
719049033,0,53,M,3,ensino medio,casado,$120K +,blue,5,6,14057.14,2073.9,60
717581658,0,49,M,2,na,solteiro,$60K - $80K,blue,4,1,2461.5,1729.09,35
714347508,0,35,M,2,sem educacao formal,solteiro,$60K - $80K,blue,4,3,7766.04,2423.21,74
803833608,0,40,M,3,sem educacao formal,solteiro,$40K - $60K,silver,4,1,21308.7,1322.1,38
712576908,0,30,M,0,ensino medio,casado,$60K - $80K,blue,5,2,4516.59,1819.42,24
778511733,0,42,F,3,graduacao,solteiro,$40K - $60K,blue,6,3,5424.01,1634.97,44
721464783,0,62,F,0,mestrado,casado,menos que $40K,blue,3,2,1764.06,2094.46,47
821179233,1,50,F,1,doutorado,solteiro,$40K - $60K,blue,1,3,1493.82,1554.37,43
713126733,0,56,M,3,graduacao,casado,$120K +,blue,6,2,17539.07,1220.73,30
719688408,0,45,M,3,mestrado,casado,$80K - $120K,silver,6,2,34516.5,3530.24,68
779811183,0,35,F,3,sem educacao formal,casado,menos que $40K,blue,4,1,2149.73,1581.55,30
771086208,0,57,F,2,mestrado,casado,menos que $40K,blue,3,4,6256.94,1629.53,43
715217733,0,33,F,2,ensino medio,solteiro,na,blue,5,1,11922.19,2154.75,61
813752433,1,43,F,3,mestrado,solteiro,menos que $40K,blue,5,2,4075.5,2449.43,27
711876333,0,53,M,3,mestrado,casado,$80K - $120K,blue,5,1,7290.99,1312.1,29
715256658,0,50,M,2,graduacao,solteiro,$60K - $80K,blue,5,3,5965.3,3382.83,58
711329658,0,30,M,0,ensino medio,casado,$120K +,blue,3,1,9007.14,1925.7,42
710227908,0,37,F,3,mestrado,solteiro,menos que $40K,blue,3,2,6077.31,2837.72,74
716362008,0,37,M,2,doutorado,casado,$40K - $60K,blue,3,3,1808.42,1744.74,35
714939708,0,45,M,3,mestrado,solteiro,$80K - $120K,blue,6,1,12810.97,3174.75,74
708083283,1,58,M,0,na,solteiro,$40K - $60K,blue,3,1,3421.03,992.47,21
719431608,0,63,F,0,graduacao,casado,$40K - $60K,blue,6,1,3118.28,1291.94,24
769411758,0,43,M,1,mestrado,solteiro,$60K - $80K,blue,4,3,20013.27,1518.98,39
714248733,0,26,F,0,na,solteiro,na,blue,4,1,4395.17,2272.17,46
804481608,0,37,F,1,na,solteiro,menos que $40K,blue,6,3,9661.56,2825.95,60
714631833,0,53,M,4,mestrado,casado,$60K - $80K,blue,3,2,1973.1,1587.35,38
769751958,0,55,M,3,na,casado,$120K +,blue,3,2,9926.37,2235.64,57
717999183,0,36,M,3,ensino medio,casado,$60K - $80K,blue,6,3,4108.17,2275.24,58
713075283,0,51,M,3,ensino medio,solteiro,$120K +,blue,5,1,20741.39,1818.89,51
711561108,0,36,M,4,mestrado,solteiro,$80K - $120K,blue,6,1,16335.26,2733.73,71
709854483,0,35,F,1,ensino medio,casado,na,blue,5,3,4588.44,2442.84,62
713630733,0,34,F,2,mestrado,solteiro,menos que $40K,blue,5,3,5712.69,2617.02,54
717599283,0,57,M,0,doutorado,casado,$60K - $80K,blue,3,1,5335.33,1844.76,49
806407308,1,54,F,3,graduacao,solteiro,na,blue,6,2,13184.39,2047.31,33
712730583,0,29,M,0,sem educacao formal,casado,$60K - $80K,blue,5,2,8592.4,1842.2,50
712142733,0,37,F,3,doutorado,casado,menos que $40K,blue,5,3,1910.91,2028.53,39
720153258,0,53,F,2,graduacao,solteiro,menos que $40K,blue,6,3,6210.83,3095.87,62
814086333,0,36,M,3,graduacao,casado,$40K - $60K,blue,6,2,2220.08,1685.29,44
715524708,0,49,M,5,na,solteiro,$40K - $60K,silver,4,2,20756.07,1502.37,31
713307708,0,64,F,0,na,casado,$40K - $60K,blue,6,3,2895.7,1541.4,37
714069858,0,53,M,3,mestrado,casado,$60K - $80K,blue,4,3,3539.72,1677.21,45
712789383,0,52,M,1,mestrado,casado,$120K +,blue,6,1,9274.12,2048.2,59
787983633,0,35,F,3,sem educacao formal,casado,menos que $40K,blue,6,1,3187.48,2072.97,33
758583708,1,37,F,3,mestrado,solteiro,menos que $40K,blue,2,1,2802.07,1406.69,28
717130383,0,50,M,0,sem educacao formal,casado,$60K - $80K,blue,4,3,2334.66,1386.56,30
720770883,0,65,F,0,mestrado,solteiro,menos que $40K,blue,5,3,1438.89,2249.53,61
716797758,0,53,F,2,na,casado,menos que $40K,blue,3,2,3519.04,1670.12,33
713835258,0,53,M,1,na,casado,$120K +,blue,3,2,3088.74,1561.34,40
720677733,0,40,M,3,mestrado,casado,$80K - $120K,silver,6,3,34516.06,2579.12,68
718587858,0,39,M,4,ensino medio,casado,$60K - $80K,blue,3,1,11906.67,1642.34,39
710263608,0,53,F,3,ensino medio,casado,na,blue,4,2,11098.14,2156.6,46
715055433,0,36,M,3,sem educacao formal,casado,$60K - $80K,blue,6,3,2224.81,2004.27,44
715498308,0,35,F,2,mestrado,casado,$40K - $60K,blue,4,3,3454.38,1575.31,41
708099183,0,37,F,2,ensino medio,solteiro,menos que $40K,blue,4,2,5723.85,2732.91,63
716452908,0,36,F,1,na,solteiro,menos que $40K,blue,4,2,9239.98,2246.57,44
789959283,0,39,M,2,graduacao,solteiro,$80K - $120K,blue,4,3,4061.52,1602.22,40
713536158,0,65,M,1,graduacao,casado,menos que $40K,blue,5,3,4189.88,1597.77,31
716750358,0,45,F,1,na,casado,menos que $40K,blue,4,1,6373.68,3483.57,82
815299833,0,38,F,2,mestrado,casado,menos que $40K,blue,5,2,2228.28,2334.87,61
721003008,1,36,F,4,mestrado,casado,menos que $40K,blue,3,2,3261.45,856.21,18
779883933,0,40,F,4,mestrado,casado,menos que $40K,blue,3,3,8014.9,1596.76,34
716612958,0,35,F,2,graduacao,casado,$40K - $60K,blue,6,1,10980.6,1830.96,36
715859058,0,54,M,3,doutorado,casado,$120K +,blue,6,3,3092.87,1369.22,37
772031733,0,40,M,4,mestrado,solteiro,$80K - $120K,blue,5,1,14315.94,2603.16,56
720668358,0,59,M,0,sem educacao formal,solteiro,$40K - $60K,blue,3,3,1648.24,1776.37,36
778708533,1,26,F,0,ensino medio,solteiro,$40K - $60K,blue,2,2,1730.81,869.43,27
719649408,0,46,M,2,ensino medio,casado,$60K - $80K,blue,6,3,13768.24,1390.29,44
715457658,0,29,F,1,mestrado,casado,na,blue,3,3,1709.44,1757.78,48
711934308,0,38,M,3,mestrado,solteiro,$40K - $60K,blue,5,2,1705.5,3342.11,62
781326483,0,31,M,0,mestrado,divorciado,$60K - $80K,blue,6,1,8673.26,2457.54,58
712557708,0,35,M,1,ensino medio,casado,$60K - $80K,blue,5,2,6391.29,2274.74,61
789187908,0,56,M,2,sem educacao formal,casado,$80K - $120K,blue,4,2,11102.75,1448.11,36
773297508,0,34,M,3,graduacao,casado,$80K - $120K,blue,3,1,24765.27,1544.09,36
716529258,0,42,M,4,doutorado,casado,$80K - $120K,blue,5,3,31864.37,1591.96,35
708242283,0,29,M,1,graduacao,solteiro,$60K - $80K,blue,5,3,5346.49,3253.3,80
789247458,0,32,M,0,mestrado,solteiro,$40K - $60K,blue,6,2,2801.55,2467.74,54
717100833,0,37,F,2,ensino medio,casado,menos que $40K,blue,6,6,3148.09,1401.31,31
716870583,0,36,F,3,na,casado,menos que $40K,blue,6,5,2786.64,2853.16,55
719999508,0,37,M,3,na,casado,$60K - $80K,blue,3,1,11894.01,2438.94,45
721236408,0,38,M,2,mestrado,casado,$80K - $120K,blue,5,3,7535.65,1655.59,41
720122808,1,52,M,2,ensino medio,casado,$60K - $80K,silver,4,4,33180.91,797.73,14
716882658,0,62,F,2,mestrado,casado,menos que $40K,blue,6,2,2986.38,2141.26,55
713734758,0,35,F,2,mestrado,casado,na,blue,4,2,6729.02,2080.9,50
709085358,0,36,M,1,mestrado,solteiro,$60K - $80K,blue,3,3,2601.97,2542.3,67
715785933,0,54,M,3,graduacao,casado,$80K - $120K,blue,4,3,3380.45,1636.48,58
717159858,0,27,M,1,ensino medio,solteiro,$60K - $80K,blue,5,2,2730.53,2319.09,61
713259858,1,26,M,0,ensino medio,solteiro,$40K - $60K,blue,3,1,3324.61,982.3,22
787516908,0,56,F,2,mestrado,casado,menos que $40K,blue,4,3,2665.63,1880.69,58
711145008,0,60,F,1,mestrado,casado,$40K - $60K,blue,4,3,5015.08,1325.39,29
715013733,0,54,M,4,mestrado,casado,$60K - $80K,blue,4,3,6905.44,1370.84,25
717098208,0,48,M,3,na,casado,$80K - $120K,blue,5,2,5848.86,1961.31,51
737982408,0,33,M,1,graduacao,solteiro,$80K - $120K,blue,4,3,19136.76,2501.01,55
713216883,0,64,F,0,na,casado,menos que $40K,blue,4,3,3500.9,2003.94,41
709361058,0,35,M,2,mestrado,casado,$60K - $80K,blue,5,1,7453.15,1691.21,47
710312658,0,54,F,2,na,casado,menos que $40K,blue,4,3,6266.25,1456.48,27
773383158,0,29,F,1,graduacao,solteiro,menos que $40K,blue,4,3,4945.18,2743.67,69
716053083,1,33,M,2,mestrado,casado,$120K +,blue,2,2,27992.96,837.22,18
